Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
9591,0.16298,0.435475948,0.93534,0.9429,0.85437,0.69481,0.97771,0.47574,0.95288,0.86171,0.88633,0.98488,0.93374,0,70,100,43,30,70
3318,0.16605,0.435468838,0.93998,0.94182,0.85379,0.75233,0.99288,0.47827,0.96063,0.86114,0.80912,0.98524,0.9325,0,55,97,48,30,25
8484,0.16549,0.43544477,0.97021,0.94415,0.8515,0.77754,0.98751,0.47494,0.95859,0.86753,0.76029,0.98516,0.93404,0,70,91,48,60,25
189,0.16803,0.435381827,0.90534,0.9464,0.87205,0.77193,0.98755,0.48337,0.96071,0.86196,0.79324,0.99053,0.93798,0,50,88,48,90,70
6081,0.16535,0.435281863,0.95779,0.94284,0.86049,0.73874,0.99008,0.47581,0.95864,0.86405,0.80234,0.98585,0.93323,0,65,88,48,10,70
4104,0.16617,0.435119054,0.94477,0.9434,0.86203,0.70695,0.99008,0.47832,0.95815,0.86332,0.8493,0.98442,0.93405,0,60,88,48,20,25
2967,0.16717,0.435038077,0.91975,0.94559,0.86805,0.79635,0.98895,0.48067,0.95873,0.86286,0.76423,0.98761,0.93683,0,55,94,48,100,70
2968,0.16717,0.435038077,0.91975,0.94559,0.86805,0.79635,0.98895,0.48067,0.95873,0.86286,0.76423,0.98761,0.93683,0,55,94,48,100,85
2969,0.16717,0.435038077,0.91975,0.94559,0.86805,0.79635,0.98895,0.48067,0.95873,0.86286,0.76423,0.98761,0.93683,0,55,94,48,100,100
8812,0.16354,0.434891486,0.93061,0.94284,0.85564,0.66529,0.98256,0.47576,0.95929,0.86174,0.92225,0.98418,0.93354,0,70,94,43,50,85
8813,0.16354,0.434891486,0.93061,0.94284,0.85564,0.66529,0.98256,0.47576,0.95929,0.86174,0.92225,0.98418,0.93354,0,70,94,43,50,100
3342,0.16647,0.434775698,0.92988,0.94423,0.86217,0.79906,0.99083,0.479,0.95737,0.86267,0.7608,0.98682,0.93517,0,55,97,48,70,25
5287,0.16506,0.434219115,0.96078,0.94328,0.85242,0.77832,0.98938,0.47587,0.95481,0.86475,0.76738,0.98561,0.93366,0,60,97,48,10,40
4550,0.16629,0.434194808,0.93467,0.94712,0.86421,0.72921,0.98381,0.47893,0.95796,0.86658,0.82212,0.98825,0.93798,0,60,91,48,100,55
6511,0.16352,0.434182394,0.95606,0.94514,0.86405,0.68465,0.97453,0.47656,0.95666,0.86692,0.86221,0.98472,0.93544,0,65,91,48,70,40
