Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
6917,0.24491,0.625553932,0.88395,0.93458,0.84468,0.98714,0.99343,0.48722,0.95934,0.87674,0.98765,0.95846,0.92261,0,19,91,25,96,25
2118,0.24364,0.625545166,0.92051,0.93301,0.84447,0.99297,0.98877,0.49009,0.96378,0.87197,0.98407,0.91584,0.92176,0,17,85,24,95,15
2506,0.24408,0.625537128,0.89365,0.93395,0.8461,0.98854,0.99145,0.48758,0.96011,0.8753,0.98244,0.94999,0.92216,0,17,87,25,96,20
6583,0.24418,0.625520253,0.88389,0.93406,0.84351,0.99512,0.99266,0.48669,0.95193,0.87633,0.98434,0.96328,0.92201,0,19,89,25,94,20
6606,0.24437,0.625517579,0.88827,0.93383,0.84547,0.98352,0.99324,0.48725,0.95638,0.87566,0.98346,0.96418,0.92188,0,19,89,25,97,1
6607,0.24437,0.625517579,0.88827,0.93383,0.84547,0.98352,0.99324,0.48725,0.95638,0.87566,0.98346,0.96418,0.92188,0,19,89,25,97,5
6608,0.24437,0.625517579,0.88827,0.93383,0.84547,0.98352,0.99324,0.48725,0.95638,0.87566,0.98346,0.96418,0.92188,0,19,89,25,97,10
2796,0.24371,0.625506743,0.88892,0.93345,0.84102,0.98859,0.99168,0.48717,0.95898,0.87513,0.98768,0.95726,0.92156,0,17,89,25,93,30
4090,0.24482,0.625460609,0.89727,0.93441,0.8459,0.98009,0.99266,0.48815,0.95922,0.87542,0.98538,0.95199,0.92274,0,18,85,25,97,20
9184,0.24495,0.625445773,0.96701,0.93534,0.86278,0.86033,0.99083,0.49089,0.96052,0.87041,0.98378,0.98587,0.92506,0,20,95,21,96,20
1119,0.24383,0.625421649,0.94592,0.93172,0.84564,0.99248,0.99185,0.49144,0.95917,0.86848,0.98089,0.89869,0.92093,0,16,91,23,96,15
3122,0.24337,0.625407767,0.88835,0.93324,0.84303,0.99019,0.99045,0.48738,0.96035,0.87493,0.98959,0.95091,0.92135,0,17,91,25,94,40
