Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2419,0.25458,0.653620029,0.92506,0.93432,0.85315,0.96041,0.99043,0.48792,0.95806,0.87316,0.98161,0.9814,0.92309,0,23,80,23,97,10
605,0.25566,0.653417974,0.94926,0.93117,0.83452,0.97614,0.994,0.49297,0.96493,0.86738,0.97924,0.96038,0.92056,0,13,90,23,88,50
611,0.25479,0.653406808,0.95074,0.92993,0.83262,0.98344,0.994,0.49274,0.9601,0.86606,0.98693,0.95252,0.91928,0,13,90,23,91,50
2594,0.25563,0.653403215,0.91756,0.93562,0.85722,0.96176,0.99176,0.4877,0.95907,0.87509,0.98692,0.97534,0.92433,0,23,85,23,94,20
2597,0.25391,0.653247685,0.91513,0.93541,0.8596,0.95395,0.98513,0.48792,0.96491,0.87512,0.98326,0.98088,0.92405,0,23,85,23,94,50
2222,0.25653,0.653239813,0.92863,0.93483,0.86347,0.97823,0.99536,0.48908,0.95958,0.87327,0.98919,0.93853,0.92376,0,23,75,23,88,20
1167,0.25651,0.65311467,0.9487,0.93338,0.8529,0.99962,0.9938,0.49238,0.95944,0.86984,0.98641,0.9141,0.92275,0,18,75,23,100,30
2603,0.25603,0.652974491,0.91618,0.9352,0.86106,0.96461,0.99536,0.48746,0.95726,0.87471,0.98542,0.97269,0.9239,0,23,85,23,97,50
2968,0.25395,0.652160059,0.90646,0.93511,0.8558,0.97248,0.99027,0.48629,0.95856,0.87555,0.98054,0.98357,0.92355,0,23,95,23,100,40
256,0.25449,0.652074461,0.9633,0.9314,0.84003,0.98818,0.99048,0.49377,0.96473,0.86636,0.9854,0.92098,0.92109,0,13,80,23,94,40
2423,0.25499,0.651879326,0.92114,0.93561,0.85954,0.95468,0.99234,0.48751,0.95602,0.87459,0.99093,0.973,0.9245,0,23,80,23,97,50
2236,0.25425,0.651841109,0.92637,0.93536,0.8601,0.94782,0.98792,0.48878,0.96153,0.87388,0.98921,0.97018,0.92433,0,23,75,23,94,40
2962,0.25448,0.651590792,0.90463,0.93638,0.85579,0.97643,0.99083,0.48594,0.95293,0.87706,0.98151,0.98421,0.92482,0,23,95,23,97,40
2784,0.25531,0.651544517,0.91422,0.93665,0.8611,0.954,0.99176,0.48713,0.95908,0.87665,0.98725,0.97821,0.92522,0,23,90,23,100,1
2785,0.25531,0.651544517,0.91422,0.93665,0.8611,0.954,0.99176,0.48713,0.95908,0.87665,0.98725,0.97821,0.92522,0,23,90,23,100,10
2771,0.25439,0.651488895,0.90584,0.93627,0.8595,0.96598,0.99083,0.48606,0.95711,0.87668,0.98451,0.98188,0.92482,0,23,90,23,91,50
3125,0.25401,0.651397088,0.90006,0.93527,0.85973,0.98061,0.99451,0.4845,0.95539,0.87625,0.97964,0.98069,0.92359,0,23,100,23,88,50
2780,0.25434,0.651257785,0.91219,0.9356,0.85561,0.95521,0.99176,0.48664,0.95838,0.87558,0.98645,0.98762,0.92418,0,23,90,23,97,20
1505,0.25409,0.651081133,0.93049,0.93436,0.85704,0.97891,0.98987,0.48941,0.96063,0.87238,0.98051,0.94767,0.92343,0,18,85,23,88,50
3128,0.2524,0.651027012,0.90424,0.93517,0.85511,0.96759,0.98631,0.48594,0.95907,0.87589,0.98739,0.98259,0.92353,0,23,100,23,91,20
2940,0.25297,0.650863507,0.90284,0.93576,0.86338,0.96775,0.98888,0.48519,0.95451,0.87662,0.98131,0.98438,0.92409,0,23,95,23,88,1
2941,0.25297,0.650863507,0.90284,0.93576,0.86338,0.96775,0.98888,0.48519,0.95451,0.87662,0.98131,0.98438,0.92409,0,23,95,23,88,10
794,0.25421,0.650528281,0.95559,0.93155,0.84652,0.9811,0.99186,0.4932,0.95564,0.86734,0.98489,0.93488,0.92101,0,13,95,23,94,20
2585,0.25289,0.650492036,0.91026,0.93508,0.8582,0.96791,0.98737,0.48713,0.96494,0.87513,0.97751,0.9754,0.92362,0,23,85,23,88,50
2956,0.25235,0.650137611,0.9013,0.93506,0.85556,0.96393,0.98888,0.48528,0.96007,0.87596,0.98308,0.99108,0.92337,0,23,95,23,94,40
2963,0.25205,0.650046406,0.90446,0.93576,0.86238,0.94939,0.98631,0.48535,0.96005,0.87644,0.98836,0.98864,0.92416,0,23,95,23,97,50
970,0.25553,0.65002837,0.94908,0.93176,0.84411,0.96813,0.99635,0.49347,0.96473,0.86789,0.98729,0.94437,0.92122,0,13,100,23,91,40
